source,nation,title
https://fairytalez.com/potato-face-blind-man-enjoyed-fine-spring-morning/,north_american_native,How the Potato Face Blind Man Enjoyed Himself on a Fine Spring Morning
https://fairytalez.com/oh-the-tsar-of-the-forest/,ukrainian,Oh: The Tsar of the Forest
http://www.albanianliterature.net/folktales/tale_17.html,albanian,The Barefaced Man and the Pasha's Brother
https://fairytalez.com/stag-vine/,french,The Stag and the Vine
https://fairytalez.com/the-prophet-of-palmyra/,north_american_native,The Prophet of Palmyra
https://fairytalez.com/the-three-wishes/,english,The Three Wishes
https://fairytalez.com/blue-beard/,french,Blue Beard
https://fairytalez.com/the-hermits-daughter/,indian,The Hermit's Daughter
https://fairytalez.com/the-wonderful-sheep/,french,The Wonderful Sheep
https://fairytalez.com/jackal-barber-brahmin/,indian,"The Jackal, the Barber and the Brahmin"
https://fairytalez.com/gray-eagle-and-his-five-brothers/,north_american_native,Gray Eagle and His Five Brothers
https://fairytalez.com/the-brahmarakshas-and-the-hair/,indian,The Brahmarâkshas and the Hair
https://fairytalez.com/the-farmer-and-the-stork/,greek,The Farmer and the Stork
https://fairytalez.com/the-wonderful-boys/,russian,The Wonderful Boys
https://fairytalez.com/bohrah-kangaroo-dinewan-emu/,australian_ethnic,Bohrah the Kangaroo and Dinewan the Emu
https://fairytalez.com/the-two-crabs/,greek,The Two Crabs
https://fairytalez.com/two-maidens/,danish,Two Maidens
https://fairytalez.com/the-mouse-tower/,german,The Mouse Tower
https://fairytalez.com/brazilian-beetles-got-gorgeous-coats/,brazilian,How the Brazilian Beetles Got Their Gorgeous Coats
https://fairytalez.com/jack-and-his-golden-snuff-box/,english,Jack and His Golden Snuff Box
https://fairytalez.com/the-ugly-princess/,portuguese,The Ugly Princess
https://fairytalez.com/the-white-hare-and-the-crocodiles/,japanese,The White Hare and the Crocodiles
https://fairytalez.com/wisdom-and-fortune/,czechoslovak,Wisdom and Fortune
https://fairytalez.com/the-mouse-the-bird-and-the-sausage/,german,"The Mouse, the Bird and the Sausage"
https://fairytalez.com/the-idiot/,armenian,The Idiot
https://fairytalez.com/the-pig-and-the-sheep/,greek,The Pig and the Sheep
https://fairytalez.com/drakestail/,french,Drakestail
https://fairytalez.com/the-story-of-prince-yamato-take/,japanese,The Story of Prince Yamato Take
https://fairytalez.com/man-bitten-dog/,greek,The Man Bitten by a Dog
https://fairytalez.com/how-deep-red-roses-goes-back-and-forth-between-the-clock-and-the-looking-glass/,north_american_native,How Deep Red Roses Goes Back and Forth Between the Clock and the Looking Glass
https://fairytalez.com/fox-served-lion/,greek,The Fox Who Served a Lion
https://fairytalez.com/the-fox-and-the-badger/,japanese,The Fox and the Badger
https://fairytalez.com/the-devils-dance-chamber/,north_american_native,The Devil's Dance-Chamber
https://fairytalez.com/oongnairwah-and-guinarey/,australian_ethnic,Oongnairwah and Guinarey
https://fairytalez.com/lake-lute-matchless-mountain/,japanese,The Lake of the Lute and the Matchless Mountain
https://fairytalez.com/ass-masters/,french,The Ass and the Masters
https://fairytalez.com/the-tale-of-the-hoodie/,scottish,The Tale of the Hoodie
https://fairytalez.com/jorinde-and-joringel/,german,Jorinde and Joringel
https://fairytalez.com/the-star-lovers/,japanese,The Star Lovers
https://fairytalez.com/beauty-and-the-horns-the-story-of-an-enchanted-maiden/,slavic,Beauty and the Horns - The Story of an Enchanted Maiden
https://fairytalez.com/lady-moon/,chinese,Lady of the Moon
https://fairytalez.com/carried-away-by-the-wind/,polish,Carried Away by the Wind
https://fairytalez.com/the-spindle-the-shuttle-and-the-needle/,german,"The Spindle, The Shuttle, and the Needle"
https://fairytalez.com/a-long-bow-story/,indian,A Long-Bow Story
https://fairytalez.com/the-dragon-of-the-north/,estonian,The Dragon of the North
https://fairytalez.com/how-raja-rasalu-journeyed-to-the-city-of-king-sarkap/,indian,How Raja Rasâlu Journeyed To The City Of King Sarkap
https://fairytalez.com/princess-rosamund/,danish,Princess Rosamund
https://fairytalez.com/halos-saints/,chinese,Halos of the Saints
https://fairytalez.com/mind-or-luck-which/,armenian,Mind or Luck —Which?
https://fairytalez.com/the-fire-leggings/,north_american_native,The Fire-Leggings
https://fairytalez.com/the-mirror-of-matsuyama/,japanese,The Mirror of Matsuyama
https://fairytalez.com/niagara/,north_american_native,Niagara
https://fairytalez.com/the-old-man-and-death/,greek,The Old Man and Death
https://fairytalez.com/johnny-cake/,english,Johnny-Cake
https://fairytalez.com/old-esther-dudley/,north_american_native,Old Esther Dudley
https://fairytalez.com/the-astronomer/,greek,The Astronomer
https://fairytalez.com/three-ruling-gods/,chinese,The Three Ruling Gods
https://fairytalez.com/the-flail-from-heaven/,german,The Flail from Heaven
https://fairytalez.com/princess-rosette/,french,Princess Rosette
https://fairytalez.com/never-kick-slipper-moon/,north_american_native,Never Kick a Slipper at the Moon
https://fairytalez.com/the-twin-hunchbacks/,hungarian,The Twin Hunchbacks
https://fairytalez.com/how-to-choose-a-wife/,serbian,How to Choose a Wife
https://fairytalez.com/the-twelve-months/,czechoslovak,The Twelve Months
http://www.albanianliterature.net/folktales/tale_16.html,albanian,The Boy with No Name
https://fairytalez.com/the-flight-to-the-moon/,north_american_native,The Flight to the Moon
https://fairytalez.com/the-dancers/,german,The Dancers
https://fairytalez.com/leaping-match/,scandinavian,The Leaping Match
https://fairytalez.com/the-story-of-the-drummer-and-the-alligators/,nigerian,The Story of the Drummer and the Alligators
https://fairytalez.com/dolph-heyliger/,north_american_native,Dolph Heyliger
https://fairytalez.com/fear/,turkish,Fear
https://fairytalez.com/walloobahl-bark-lizard/,australian_ethnic,Walloobahl the Bark Lizard
https://fairytalez.com/the-story-of-gaygayoma-who-lives-up-above/,philippine,The Story of Gaygayoma Who Lives up Above
https://fairytalez.com/the-sparrow-and-the-bush/,ukrainian,The Sparrow and the bush
https://fairytalez.com/pollys-lover/,north_american_native,Polly's Lover
https://fairytalez.com/the-song-mead/,nordic,The Song Mead
https://fairytalez.com/cinderella-bulgarian-version/,bulgarian,Cinderella (Bulgarian version)
https://fairytalez.com/the-story-of-urashima-taro-the-fisher-lad/,japanese,"The Story of Urashima Taro, the Fisher Lad"
https://fairytalez.com/the-red-bear/,north_american_native,The Red Bear
https://fairytalez.com/the-battle-of-the-birds/,celtic,The Battle of the Birds
https://fairytalez.com/sugar-candy-house/,belgian,The Sugar-Candy House
https://fairytalez.com/the-farmer-and-fortune/,greek,The Farmer and Fortune
https://fairytalez.com/the-peony-lantern/,japanese,The Peony Lantern
https://fairytalez.com/the-three-little-birds/,german,The Three Little Birds
https://fairytalez.com/the-man-and-the-wooden-god/,greek,The Man and the Wooden God (Aesop)
https://fairytalez.com/the-owl/,german,The Owl
https://fairytalez.com/tea-tree/,new_zealand_native,Tea Tree
https://fairytalez.com/the-beggar-and-the-five-muffins/,indian,The Beggar and the Five Muffins
https://fairytalez.com/the-enchanted-princess/,russian,The Enchanted Princess
https://fairytalez.com/the-wise-jackal/,indian,The Wise Jackal
https://fairytalez.com/black-arts/,chinese,Black Arts
https://fairytalez.com/story-deidre/,celtic,The Story of Deidre
https://fairytalez.com/the-fatal-forget-me-not/,north_american_native,The Fatal Forget-me-not
https://fairytalez.com/the-terrible-olli-the-story-of-an-honest-finn-and-a-wicked-troll/,finnish,The Terrible Olli: The Story of an Honest Finn and a Wicked Troll
https://fairytalez.com/toads-and-diamonds/,french,Toads and Diamonds
https://fairytalez.com/brother-and-sister-maori-tale/,maori,Brother and Sister (Maori tale)
http://www.albanianliterature.net/folktales/tale_04.html,albanian,The Three Brothers and the Three Sisters
https://fairytalez.com/disowned-princess/,chinese,The Disowned Princess
http://www.albanianliterature.net/folktales/tale_14.html,albanian,Gjizar the Nightingale
https://fairytalez.com/clever-maria/,portuguese,Clever Maria
https://fairytalez.com/old-cat-young-mouse/,french,The Old Cat and the Young Mouse
https://fairytalez.com/the-most-precious-fruit/,bulgarian,The Most Precious Fruit
https://fairytalez.com/the-black-slave/,portuguese,The Black Slave
https://fairytalez.com/a-war-between-the-birds-and-the-animals/,north_american_native,A War Between the Birds and the Animals
https://fairytalez.com/six-hungry-beasts/,finnish,The Six Hungry Beasts
https://fairytalez.com/lillekort/,french,Lillekort
https://fairytalez.com/the-golden-duck-the-story-of-prince-raduz-and-the-faithful-ludmila/,czechoslovak,The Golden Duck: The Story of Prince Raduz and the Faithful Ludmila
https://fairytalez.com/the-origin-of-man/,serbian,The Origin of Man
https://fairytalez.com/the-cock-and-the-jewel/,greek,The Cock and the Jewel
https://fairytalez.com/the-wounded-lion/,spanish,The Wounded Lion
https://fairytalez.com/the-crystal-casket/,italian,The Crystal Casket
https://fairytalez.com/piglet-sheep-goat/,greek,"The Piglet, the Sheep, and the Goat"
https://fairytalez.com/pilate/,italian,Pilate
https://fairytalez.com/the-best-wish-the-story-of-three-brothers-and-an-angel/,slavic,The Best Wish - The Story of Three Brothers and an Angel
https://fairytalez.com/the-three-tradesmen/,greek,The Three Tradesmen
https://fairytalez.com/the-three-little-men-in-the-wood/,german,The Three Little Men in the Wood
https://fairytalez.com/the-goose-girl-at-the-well/,german,The Goose-Girl at the Well
https://fairytalez.com/barbara-the-graziers-wife/,portuguese,"Barbara, the Grazier's Wife"
https://fairytalez.com/the-crane-and-the-crow/,australian_ethnic,The Crane and the Crow
https://fairytalez.com/huntmans-son/,irish,The Huntman's Son
https://fairytalez.com/the-story-of-the-unlucky-days/,ukrainian,The Story of the Unlucky Days
https://fairytalez.com/the-nurse/,japanese,The Nurse
https://fairytalez.com/don-joseph-pear/,italian,Don Joseph Pear
https://fairytalez.com/the-bargain-for-the-little-silver-fishes/,south_african,The Bargain for the Little Silver Fishes
https://fairytalez.com/sun-goddess-enticed-cave/,japanese,How the Sun Goddess Was Enticed Out of Her Cave
https://fairytalez.com/st-joseph-in-the-forest/,german,St. Joseph in the Forest
https://fairytalez.com/up-the-top-of-the-sky-and-down-to-the-bottom-of-the-sea/,north_american_native,Up the Top of the Sky and Down to the Bottom of the sea
https://fairytalez.com/master-of-all-masters/,english,Master of All Masters
https://fairytalez.com/the-elves-the-shoemaker-and-the-elves/,german,The Elves (The Shoemaker and the Elves)
https://fairytalez.com/the-twelve-dancing-princesses/,french,The Twelve Dancing Princesses
https://fairytalez.com/eagle-cat-wild-sow/,greek,"The Eagle, the Cat and the Wild Sow"
https://fairytalez.com/salt-merchant-ass/,greek,The Salt Merchant and His Ass
https://fairytalez.com/the-muddy-cart/,russian,The Muddy Cart
https://fairytalez.com/the-goddess-of-light/,canadian_native,The Goddess of Light
https://fairytalez.com/the-clown-and-the-countrymen/,greek,The Clown and the Countrymen
https://fairytalez.com/the-first-monkey/,philippine,The First Monkey
https://fairytalez.com/sleeping-beauty-woods/,french,The Sleeping Beauty in the Woods
https://fairytalez.com/fox-wolf/,arabic,The Fox and the Wolf
https://fairytalez.com/hans-mermaids-son/,danish,"Hans, the Mermaid's Son"
https://fairytalez.com/legend-thunder-oak/,scandinavian,Legend of the Thunder Oak
https://fairytalez.com/the-nail/,german,The Nail
https://fairytalez.com/the-ramapo-salamander/,north_american_native,The Ramapo Salamander
https://fairytalez.com/the-three-citrons-the-story-of-a-prince-who-climbed-the-glass-hill/,czechoslovak,The Three Citrons: The Story of a Prince Who Climbed the Glass Hill
https://fairytalez.com/the-twelve-huntsmen/,german,The Twelve Huntsmen
https://fairytalez.com/our-ladys-little-glass/,german,Our Lady's Little Glass
https://fairytalez.com/travellers-adventure/,arabic,The Traveller's Adventure
https://fairytalez.com/seven-simeons/,russian,Seven Simeons
https://fairytalez.com/enchanted-horse/,arabic,The Enchanted Horse
https://fairytalez.com/the-old-man-made-young-again/,german,The Old Man Made Young Again
https://fairytalez.com/dog-cock-fox/,greek,"The Dog, the Cock and the Fox"
https://fairytalez.com/goat-face/,italian,Goat-Face
https://fairytalez.com/puddocky/,german,Puddocky
https://fairytalez.com/mouse-frog-hawk/,greek,"The Mouse, the Frog and the Hawk"
https://fairytalez.com/the-princess-of-the-brazen-mountain/,polish,The Princess of the Brazen Mountain
https://fairytalez.com/the-robber-bridegroom/,german,The Robber Bridegroom
https://fairytalez.com/story-of-prince-malandrach-and-the-princess-salikalla/,russian,Story of Prince Malandrach and the Princess Salikalla
https://fairytalez.com/the-witch-2/,russian,The Witch
https://fairytalez.com/five-ancients-became-men/,chinese,How the Five Ancients Became Men
https://fairytalez.com/the-worlds-beauty/,armenian,The World's Beauty
https://fairytalez.com/six-girls-balloons-told-gray-man-horseback/,north_american_native,What Six Girls with Balloons Told the Gray Man on Horseback
https://fairytalez.com/lion-jupiter-elephant/,greek,"The Lion, Jupiter and the Elephant"
https://fairytalez.com/billy-duff-and-the-devil/,irish,Billy Duff and the Devil
https://fairytalez.com/keep-it-for-the-beggar/,indian,Keep it for the Beggar
https://fairytalez.com/the-creation/,philippine,The Creation
https://fairytalez.com/story-sham-prince-ambitious-tailor/,,"The Story Of The Sham Prince, Or The Ambitious Tailor"
https://fairytalez.com/the-sick-stag/,greek,The Sick Stag
https://fairytalez.com/the-white-mountains/,north_american_native,The White Mountains
https://fairytalez.com/bananas-belong-monkey/,brazilian,Why the Bananas Belong to the Monkey
https://fairytalez.com/the-first-liberal-church/,north_american_native,The First Liberal Church
https://fairytalez.com/the-wolf-and-the-lion/,greek,The Wolf and the Lion
https://fairytalez.com/the-enchanted-peafowl-the-story-of-the-golden-apples-the-wicked-dragon-and-the-magic-horse/,slavic,"The Enchanted Peafowl - The Story of the Golden Apples, the Wicked Dragon, and the Magic Horse"
https://fairytalez.com/the-seven-pigeons/,portuguese,The Seven Pigeons
https://fairytalez.com/the-ass-and-the-lapdog/,greek,The Ass and the Lapdog
https://fairytalez.com/anting-anting-manuelito/,philippine,The Anting-Anting of Manuelito
https://fairytalez.com/kalopaling/,north_american_native,Kalopaling
https://fairytalez.com/how-johnny-the-wham-sleeps-in-money-all-the-time-and-joe-the-wimp-shines-and-sees-things/,north_american_native,How Johnny the Wham Sleeps in Money All the Time and Joe the Wimp Shines and Sees Things
https://fairytalez.com/why-brahma%e1%b9%87s-cannot-eat-in-the-dark/,indian,Why Brâhmaṇs Cannot Eat in the Dark
https://fairytalez.com/the-three-heads-of-the-well/,english,The Three Heads of the Well
https://fairytalez.com/in-the-uttermost-parts-of-the-sea/,danish,In the Uttermost Parts of the Sea
https://fairytalez.com/magwasi/,philippine,Magwasi
https://fairytalez.com/punishment-greed/,chinese,The Punishment of Greed
https://fairytalez.com/fortunatus-and-his-purse/,german,Fortunatus and His Purse
https://fairytalez.com/whats-the-use-of-it/,german,What's the Use of It?
https://fairytalez.com/beauty-beast/,french,Beauty and the Beast
https://fairytalez.com/how-a-hunter-obtained-money-from-his-friends-the-leopard-goat-bush-cat-and-cock-and-how-he-got-out-of-repaying-them/,nigerian,"How a Hunter obtained Money from his Friends the Leopard, Goat, Bush Cat, and Cock, and How He Got Out of Repaying Them"
